"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1930-07-28,"General","17","Acadia","Gardiner, Robert","Man","Farmer","United Farmers of Alberta","Elected (Acclamation)",0
"Alberta",1930-07-28,"General","17","Athabaska","Buckley, John Francis","Man","Barrister","Liberal Party of Canada","Elected",5504
"Alberta",1930-07-28,"General","17","Athabaska","Kellner, Donald Ferdinand","Man","Farmer","United Farmers of Alberta","Defeated",4190
"Alberta",1930-07-28,"General","17","Athabaska","MICHAJLUK, Emanuel","Man","Farmer, barrister","Conservative (1867-1942)","Defeated",2218
"Alberta",1930-07-28,"General","17","Battle River","Spencer, Henry Elvins","Man","Farmer","United Farmers of Alberta","Elected",6874
"Alberta",1930-07-28,"General","17","Battle River","MORRISON, John William Geddie","Man","Barrister","Conservative (1867-1942)","Defeated",3927
"Alberta",1930-07-28,"General","17","Bow River","Garland, Edward Joseph","Man","Farmer","United Farmers of Alberta","Elected",5825
"Alberta",1930-07-28,"General","17","Bow River","GRAHAM, Dawson","Man","Physician","Conservative (1867-1942)","Defeated",4653
"Alberta",1930-07-28,"General","17","Calgary East","Stanley, George Douglass","Man","Physician","Conservative (1867-1942)","Elected",11344
"Alberta",1930-07-28,"General","17","Calgary East","Adshead, Herbert Bealey","Man","Retired farmer","Labour","Defeated",6002
"Alberta",1930-07-28,"General","17","Calgary West","Bennett, Richard Bedford","Man","Barrister","Conservative (1867-1942)","Elected",13883
"Alberta",1930-07-28,"General","17","Calgary West","MCLAURIN, Colin Campbell","Man","Barrister","Liberal Party of Canada","Defeated",5887
"Alberta",1930-07-28,"General","17","Camrose","Lucas, William Thomas","Man","Farmer","United Farmers of Alberta","Elected",6462
"Alberta",1930-07-28,"General","17","Camrose","MCIVOR, Donald Randolph","Man","Merchant","Liberal Party of Canada","Defeated",4432
"Alberta",1930-07-28,"General","17","Edmonton East","Bury, Ambrose Upton Gledstanes","Man","Barrister","Conservative (1867-1942)","Elected",6662
"Alberta",1930-07-28,"General","17","Edmonton East","Blatchford, Kenneth Alexander","Man","Insurance broker","Liberal Party of Canada","Defeated",4921
"Alberta",1930-07-28,"General","17","Edmonton West","Stewart, Charles A.","Man","Farmer","Liberal Party of Canada","Elected",9223
"Alberta",1930-07-28,"General","17","Edmonton West","JAMIESON, Frederick Charles","Man","Barrister","Conservative (1867-1942)","Defeated",8960
"Alberta",1930-07-28,"General","17","Lethbridge","Stewart, John Smith","Man","Dentist","Conservative (1867-1942)","Elected",4863
"Alberta",1930-07-28,"General","17","Lethbridge","KING, Thomas Owen","Man","Farmer","Progressive","Defeated",3880
"Alberta",1930-07-28,"General","17","Lethbridge","BAALIM, Arthur George","Man","Automobile dealer","Liberal Party of Canada","Defeated",3779
"Alberta",1930-07-28,"General","17","Macleod","Coote, George Gibson","Man","Farmer","United Farmers of Alberta","Elected",6897
"Alberta",1930-07-28,"General","17","Macleod","MATHESON, Joseph Duncan","Man","Barrister","Conservative (1867-1942)","Defeated",6105
"Alberta",1930-07-28,"General","17","Medicine Hat","Gershaw, Frederick William","Man","Physician","Liberal Party of Canada","Elected",6043
"Alberta",1930-07-28,"General","17","Medicine Hat","BLACKSTOCK, Gilbert McNeill","Man","Barrister","Conservative (1867-1942)","Defeated",3109
"Alberta",1930-07-28,"General","17","Peace River","Kennedy, Donald MacBeth","Man","Farmer","United Farmers of Alberta","Elected",10204
"Alberta",1930-07-28,"General","17","Peace River","THOMSON, John Ewing","Man","Merchant","Liberal Party of Canada","Defeated",8390
"Alberta",1930-07-28,"General","17","Red Deer","Speakman, Alfred","Man","Farmer","United Farmers of Alberta","Elected",6256
"Alberta",1930-07-28,"General","17","Red Deer","BOTTERILL, William John","Man","Agent","Liberal Party of Canada","Defeated",4571
"Alberta",1930-07-28,"General","17","Vegreville","Luchkovich, Michael","Man","Teacher","United Farmers of Alberta","Elected",5510
"Alberta",1930-07-28,"General","17","Vegreville","GORDON, Charles","Man","Lumber merchant","Liberal Party of Canada","Defeated",4500
"Alberta",1930-07-28,"General","17","Wetaskiwin","Irvine, William","Man","Farmer","United Farmers of Alberta","Elected",4750
"Alberta",1930-07-28,"General","17","Wetaskiwin","RUSSELL, Charles Homer","Man","Barrister","Conservative (1867-1942)","Defeated",4326
"Alberta",1930-07-28,"General","17","Wetaskiwin","Hayhurst, William","Man","Farmer","Liberal Party of Canada","Defeated",2876
"British Columbia",1930-07-28,"General","17","Cariboo","Fraser, John Anderson","Man","Merchant","Conservative (1867-1942)","Elected",8548
"British Columbia",1930-07-28,"General","17","Cariboo","PERRY, Henry George Thomas","Man","Insurance agent","Liberal Party of Canada","Defeated",8220
"British Columbia",1930-07-28,"General","17","Comox--Alberni","Neill, Alan Webster","Man","Retired merchant","Independent","Elected",5651
"British Columbia",1930-07-28,"General","17","Comox--Alberni","GRAHAM, Thomas","Man","Civil engineer","Conservative (1867-1942)","Defeated",3270
"British Columbia",1930-07-28,"General","17","Fraser Valley","Barber, Harry James","Man","Druggist","Conservative (1867-1942)","Elected",6946
"British Columbia",1930-07-28,"General","17","Fraser Valley","McGeer, Gerald Grattan","Man","Barrister","Liberal Party of Canada","Defeated",6374
"British Columbia",1930-07-28,"General","17","Kootenay East","McLean, Michael Dalton","Man","Overman","Conservative (1867-1942)","Elected",4674
"British Columbia",1930-07-28,"General","17","Kootenay East","GUIMONT, Joseph-Francis","Man","Train dispatcher","Liberal Party of Canada","Defeated",4468
"British Columbia",1930-07-28,"General","17","Kootenay West","Esling, William Kemble","Man","General agent","Conservative (1867-1942)","Elected",7699
"British Columbia",1930-07-28,"General","17","Kootenay West","MCLEAN, Duncan Daniel","Man","Railroad conductor","Liberal Party of Canada","Defeated",5938
"British Columbia",1930-07-28,"General","17","Nanaimo","Dickie, Charles Herbert","Man","Miner","Conservative (1867-1942)","Elected",11827
"British Columbia",1930-07-28,"General","17","Nanaimo","O'HALLORAN, Cornelius Hawkins","Man","Barrister","Liberal Party of Canada","Defeated",8596
"British Columbia",1930-07-28,"General","17","New Westminster","Reid, Thomas","Man","Rancher","Liberal Party of Canada","Elected",13293
"British Columbia",1930-07-28,"General","17","New Westminster","McQuarrie, William Garland","Man","Barrister","Conservative (1867-1942)","Defeated",10502
"British Columbia",1930-07-28,"General","17","Skeena","Hanson, Olof","Man","Lumberman","Liberal Party of Canada","Elected",5351
"British Columbia",1930-07-28,"General","17","Skeena","Brady, James Charles","Man","School principal","Conservative (1867-1942)","Defeated",4327
"British Columbia",1930-07-28,"General","17","Vancouver Centre","Mackenzie, Ian Alistair","Man","Barrister","Liberal Party of Canada","Elected",12064
"British Columbia",1930-07-28,"General","17","Vancouver Centre","Stevens, Henry Herbert","Man","Accountant and broker","Conservative (1867-1942)","Defeated",10023
"British Columbia",1930-07-28,"General","17","Vancouver North","Munn, Albert Edward","Man","Lumberman","Liberal Party of Canada","Elected",6799
"British Columbia",1930-07-28,"General","17","Vancouver North","McRae, Alexander Duncan","Man","Retired","Conservative (1867-1942)","Defeated",5757
"British Columbia",1930-07-28,"General","17","Vancouver South","MacInnis, Angus","Man","Motorman","Independent Labour","Elected",15732
"British Columbia",1930-07-28,"General","17","Vancouver South","Ladner, Leon Johnson","Man","Barrister","Conservative (1867-1942)","Defeated",14850
"British Columbia",1930-07-28,"General","17","Vancouver South","BENNETT, William","Man","Labourer","Communist Party of Canada","Defeated",861
"British Columbia",1930-07-28,"General","17","Vancouver--Burrard","Hanbury, Wilfred","Man","Lumberman","Liberal Party of Canada","Elected",16619
"British Columbia",1930-07-28,"General","17","Vancouver--Burrard","HAMILTON, Robert James","Man","Lumberman","Conservative (1867-1942)","Defeated",13885
"British Columbia",1930-07-28,"General","17","Vancouver--Burrard","WOODWORTH, Charles Milton","Man","Barrister","Independent","Defeated",687
"British Columbia",1930-07-28,"General","17","Vancouver--Burrard","APPLEBY, Edwin Clarke","Man","Watchman","Prohibitionist","Defeated",266
"British Columbia",1930-07-28,"General","17","Victoria","Plunkett, D'Arcy Britton","Man","Sheet metal worker","Conservative (1867-1942)","Elected",8319
"British Columbia",1930-07-28,"General","17","Victoria","HENDERSON, Stuart Alexander","Man","Barrister","Liberal Party of Canada","Defeated",6303
"British Columbia",1930-07-28,"General","17","Yale","Stirling, Grote","Man","Civil engineer","Conservative (1867-1942)","Elected",8447
"British Columbia",1930-07-28,"General","17","Yale","WILKINS, Walter Gordon","Man","Broker","Liberal Party of Canada","Defeated",4908
"Manitoba",1930-07-28,"General","17","Brandon","Beaubier, David Wilson","Man","Farmer","Conservative (1867-1942)","Elected",8512
"Manitoba",1930-07-28,"General","17","Brandon","Crerar, Thomas Alexander","Man","Minister of Railways and Canals","Liberal Party of Canada","Defeated",6457
"Manitoba",1930-07-28,"General","17","Brandon","BRIGDEN, Beatrice Alice","Woman","Educationalist","Labour","Defeated",1331
"Manitoba",1930-07-28,"General","17","Dauphin","Bowman, James Langstaff","Man","Barrister","Conservative (1867-1942)","Elected",7083
"Manitoba",1930-07-28,"General","17","Dauphin","Ward, William John","Man","Farmer","Liberal Progressive","Defeated",6399
"Manitoba",1930-07-28,"General","17","Lisgar","Brown, John Livingstone","Man","Farmer","Liberal Progressive","Elected",5162
"Manitoba",1930-07-28,"General","17","Lisgar","HEWITT, Robert Thomas","Man","Station agent","Conservative (1867-1942)","Defeated",4990
"Manitoba",1930-07-28,"General","17","Macdonald","Weir, William Gilbert","Man","Farmer","Liberal Progressive","Elected",6100
"Manitoba",1930-07-28,"General","17","Macdonald","WOODS, John Ernest","Man","Grain merchant","Conservative (1867-1942)","Defeated",5601
"Manitoba",1930-07-28,"General","17","Marquette","Mullins, Henry Alfred","Man","Retired farmer and exporter","Conservative (1867-1942)","Elected",8663
"Manitoba",1930-07-28,"General","17","Marquette","Glen, James Allison","Man","Barrister","Liberal Progressive","Defeated",5979
"Manitoba",1930-07-28,"General","17","Neepawa","Murphy, Thomas Gerow","Man","Druggist","Conservative (1867-1942)","Elected",5638
"Manitoba",1930-07-28,"General","17","Neepawa","Milne, Robert","Man","Farmer","Progressive","Defeated",5161
"Manitoba",1930-07-28,"General","17","Nelson","Stitt, Bernard Munroe","Man","Agent","Conservative (1867-1942)","Elected",4741
"Manitoba",1930-07-28,"General","17","Nelson","Bird, Thomas William","Man","Clergyman","Progressive","Defeated",4067
"Manitoba",1930-07-28,"General","17","Portage la Prairie","Burns, William Herbert","Man","Merchant","Conservative (1867-1942)","Elected",6372
"Manitoba",1930-07-28,"General","17","Portage la Prairie","McPherson, Ewen Alexander","Man","Barrister-at-law","Liberal Party of Canada","Defeated",6230
"Manitoba",1930-07-28,"General","17","Provencher","Beaubien, Arthur-Lucien","Man","Farmer","Liberal Progressive","Elected",4562
"Manitoba",1930-07-28,"General","17","Provencher","BELANGER, Joseph-Arthur","Man","Physician","Conservative (1867-1942)","Defeated",2274
"Manitoba",1930-07-28,"General","17","Provencher","KOBZAR, Wasyl","Man","Farmer","Independent Conservative","Defeated",715
"Manitoba",1930-07-28,"General","17","Provencher","AYOTTE, Alexandre","Man","Farmer","Liberal Party of Canada","Defeated",321
"Manitoba",1930-07-28,"General","17","Selkirk","Stitt, James Herbert","Man","Barrister","Conservative (1867-1942)","Elected",6581
"Manitoba",1930-07-28,"General","17","Selkirk","Bancroft, Leland Payson","Man","Traveller","Liberal Progressive","Defeated",6098
"Manitoba",1930-07-28,"General","17","Selkirk","NAWIZOWSKY, John","Man","Printer","Communist Party of Canada","Defeated",1709
"Manitoba",1930-07-28,"General","17","Souris","Willis, Errick French","Man","Barrister","Conservative (1867-1942)","Elected",6252
"Manitoba",1930-07-28,"General","17","Souris","Steedsman, James","Man","Farmer","Progressive","Defeated",5780
"Manitoba",1930-07-28,"General","17","Springfield","Hay, Thomas","Man","Farmer","Conservative (1867-1942)","Elected",5446
"Manitoba",1930-07-28,"General","17","Springfield","Bissett, Edgar Douglas Richmond","Man","Physician","Liberal Progressive","Defeated",3617
"Manitoba",1930-07-28,"General","17","Springfield","LANGE, Frederick William","Man","Salesman","Labour","Defeated",1106
"Manitoba",1930-07-28,"General","17","Springfield","ROSS, Donald Andrew","Man","Nurseryman","Independent Liberal","Defeated",511
"Manitoba",1930-07-28,"General","17","Springfield","GRABOWSKI, Stanley","Man","Restaurateur","Independent Liberal","Defeated",307
"Manitoba",1930-07-28,"General","17","St. Boniface","Howden, John Power","Man","Physician","Liberal Party of Canada","Elected",7045
"Manitoba",1930-07-28,"General","17","St. Boniface","COOK, Edgar Honwell","Man","Locomotive engineer","Conservative (1867-1942)","Defeated",4630
"Manitoba",1930-07-28,"General","17","St. Boniface","HANSFORD, Edwin Arnold","Man","Switchman","Labour","Defeated",1943
"Manitoba",1930-07-28,"General","17","Winnipeg North","Heaps, Abraham Albert","Man","Upholsterer","Labour","Elected",6907
"Manitoba",1930-07-28,"General","17","Winnipeg North","Blake, Matthew Robert","Man","Physician","Conservative (1867-1942)","Defeated",5011
"Manitoba",1930-07-28,"General","17","Winnipeg North","MORRIS, Leslie","Man",NA,"Liberal Party of Canada","Defeated",2164
"Manitoba",1930-07-28,"General","17","Winnipeg North Centre","Woodsworth, James Shaver","Man","Lecturer","Labour","Elected",8265
"Manitoba",1930-07-28,"General","17","Winnipeg North Centre","GARGAN, Thomas","Man","Contractor","Independent Conservative","Defeated",2028
"Manitoba",1930-07-28,"General","17","Winnipeg North Centre","FORKIN, Martin Joseph","Man","Transient worker","Communist Party of Canada","Defeated",492
"Manitoba",1930-07-28,"General","17","Winnipeg South","Rogers, Robert","Man","Gentleman","Conservative (1867-1942)","Elected",10117
"Manitoba",1930-07-28,"General","17","Winnipeg South","McDiarmid, John Stewart","Man","Lumber merchant","Liberal Party of Canada","Defeated",9774
"Manitoba",1930-07-28,"General","17","Winnipeg South","TANNER, Charles Albert","Man","Editor","Independent Labour","Defeated",256
"Manitoba",1930-07-28,"General","17","Winnipeg South Centre","Kennedy, William Walker","Man","Barrister","Conservative (1867-1942)","Elected",17355
"Manitoba",1930-07-28,"General","17","Winnipeg South Centre","Thorson, Joseph Thorarinn","Man","Barrister","Liberal Party of Canada","Defeated",13637
"New Brunswick",1930-07-28,"General","17","Charlotte","Ganong, Arthur D.","Man","Manufacturer","Conservative (1867-1942)","Elected",5595
"New Brunswick",1930-07-28,"General","17","Charlotte","SCOVIL, John W.","Man","Merchant","Liberal Party of Canada","Defeated",4092
"New Brunswick",1930-07-28,"General","17","Gloucester","Veniot, Peter John","Man","Insurance agent","Liberal Party of Canada","Elected",7716
"New Brunswick",1930-07-28,"General","17","Gloucester","Robichaud, Albany M.","Man","Barrister","Conservative (1867-1942)","Defeated",7460
"New Brunswick",1930-07-28,"General","17","Kent","Arsenault, Telesphore","Man","Farmer","Conservative (1867-1942)","Elected",4884
"New Brunswick",1930-07-28,"General","17","Kent","Bourgeois, Alfred Edmond","Man","Landowner","Liberal Party of Canada","Defeated",4504
"New Brunswick",1930-07-28,"General","17","Northumberland","McDade, George Manning","Man","Barrister","Conservative (1867-1942)","Elected",8095
"New Brunswick",1930-07-28,"General","17","Northumberland","Burchill, George Percival","Man","Lumber merchant","Liberal Party of Canada","Defeated",5637
"New Brunswick",1930-07-28,"General","17","Restigouche--Madawaska","Cormier, Maximilien Dominic (Maxime)","Man","Barrister","Conservative (1867-1942)","Elected",10037
"New Brunswick",1930-07-28,"General","17","Restigouche--Madawaska","MCEVOY, Thomas Henry","Man","Manager","Liberal Party of Canada","Defeated",9489
"New Brunswick",1930-07-28,"General","17","Royal","Jones, George Burpee","Man","Merchant","Conservative (1867-1942)","Elected",8698
"New Brunswick",1930-07-28,"General","17","Royal","WHITE, Donald V.","Man","Barrister-at-law","Liberal Party of Canada","Defeated",5774
"New Brunswick",1930-07-28,"General","17","St. John--Albert","MacLaren, Murray","Man","Physician","Conservative (1867-1942)","Elected",16454
"New Brunswick",1930-07-28,"General","17","St. John--Albert","Bell, Thomas","Man","Merchant","Conservative (1867-1942)","Elected",16395
"New Brunswick",1930-07-28,"General","17","St. John--Albert","McAvity, Allan Getchell","Man","Merchant","Liberal Party of Canada","Defeated",8595
"New Brunswick",1930-07-28,"General","17","St. John--Albert","Ryan, William Michael","Man","Barrister","Liberal Party of Canada","Defeated",8371
"New Brunswick",1930-07-28,"General","17","Victoria--Carleton","Smith, Benjamin Franklin","Man","Produce merchant","Conservative (1867-1942)","Elected",8628
"New Brunswick",1930-07-28,"General","17","Victoria--Carleton","Foster, Albion Roudolph","Man","Farmer","Liberal Party of Canada","Defeated",5776
"New Brunswick",1930-07-28,"General","17","Westmorland","Price, Otto Baird","Man","Dentist","Conservative (1867-1942)","Elected",13304
"New Brunswick",1930-07-28,"General","17","Westmorland","Emmerson, Henry Read","Man","Salesman","Liberal Party of Canada","Defeated",10836
"New Brunswick",1930-07-28,"General","17","York--Sunbury","Hanson, Richard Burpee","Man","Barrister","Conservative (1867-1942)","Elected",10166
"New Brunswick",1930-07-28,"General","17","York--Sunbury","WINSLOW, J.J. Fraser","Man","Barrister","Liberal Party of Canada","Defeated",4552
"Nova Scotia",1930-07-28,"General","17","Antigonish--Guysborough","Duff, William","Man","Merchant and ship owner","Liberal Party of Canada","Elected",6370
"Nova Scotia",1930-07-28,"General","17","Antigonish--Guysborough","RICE, Howard A.","Man","Merchant","Conservative (1867-1942)","Defeated",5811
"Nova Scotia",1930-07-28,"General","17","Cape Breton North--Victoria","Johnstone, Lewis Wilkieson","Man","Physician","Conservative (1867-1942)","Elected",7075
"Nova Scotia",1930-07-28,"General","17","Cape Breton North--Victoria","DWYER, Michael","Man","Mechanical engineer","Liberal Party of Canada","Defeated",5184
"Nova Scotia",1930-07-28,"General","17","Cape Breton South","MacDonald, Finlay","Man","Barrister","Conservative (1867-1942)","Elected",15886
"Nova Scotia",1930-07-28,"General","17","Cape Breton South","Cameron, Daniel Alexander","Man","Barrister","Liberal Party of Canada","Defeated",9268
"Nova Scotia",1930-07-28,"General","17","Colchester","Urquhart, Martin Luther","Man","Wholesale grocer","Liberal Party of Canada","Elected",6131
"Nova Scotia",1930-07-28,"General","17","Colchester","MacNutt, George Taylor","Man","Lumber merchant","Conservative (1867-1942)","Defeated",5734
"Nova Scotia",1930-07-28,"General","17","Cumberland","Smith, Robert Knowlton","Man","Barrister","Conservative (1867-1942)","Elected",8854
"Nova Scotia",1930-07-28,"General","17","Cumberland","SMILEY, John Stanley","Man","Barrister","Liberal Party of Canada","Defeated",7401
"Nova Scotia",1930-07-28,"General","17","Digby--Annapolis","Short, Harry Bernard","Man","Manager","Conservative (1867-1942)","Elected",8357
"Nova Scotia",1930-07-28,"General","17","Digby--Annapolis","Pickup, Samuel Walter Willet","Man","Farmer","Liberal Party of Canada","Defeated",8282
"Nova Scotia",1930-07-28,"General","17","Halifax","Black, William Anderson","Man","Shipping Agent","Conservative (1867-1942)","Elected",21611
"Nova Scotia",1930-07-28,"General","17","Halifax","Quinn, Felix Patrick","Man","Manufacturer","Conservative (1867-1942)","Elected",21280
"Nova Scotia",1930-07-28,"General","17","Halifax","JACK, Peter R.","Man","Manufacturer and broker","Liberal Party of Canada","Defeated",19439
"Nova Scotia",1930-07-28,"General","17","Halifax","CRAGG, Edward Joseph","Man","Merchant","Liberal Party of Canada","Defeated",19185
"Nova Scotia",1930-07-28,"General","17","Hants--Kings","Ilsley, James Lorimer","Man","Barrister","Liberal Party of Canada","Elected",11059
"Nova Scotia",1930-07-28,"General","17","Hants--Kings","Foster, Arthur de Witt","Man","Broker","Conservative (1867-1942)","Defeated",9947
"Nova Scotia",1930-07-28,"General","17","Inverness","MacDougall, Isaac Duncan","Man","Barrister","Conservative (1867-1942)","Elected",4887
"Nova Scotia",1930-07-28,"General","17","Inverness","Macdonald, Angus Lewis","Man","Barrister","Liberal Party of Canada","Defeated",4722
"Nova Scotia",1930-07-28,"General","17","Pictou","Cantley, Thomas","Man","Manufacturer","Conservative (1867-1942)","Elected",9672
"Nova Scotia",1930-07-28,"General","17","Pictou","MACQUARRIE, Josiah H.","Man","Barrister","Liberal Party of Canada","Defeated",9174
"Nova Scotia",1930-07-28,"General","17","Queens--Lunenburg","Ernst, William Gordon","Man","Barrister","Conservative (1867-1942)","Elected",10504
"Nova Scotia",1930-07-28,"General","17","Queens--Lunenburg","Kinley, John James","Man","Druggist","Liberal Party of Canada","Defeated",9378
"Nova Scotia",1930-07-28,"General","17","Richmond--West Cape Breton","Macdonald, John Alexander (1883-1945)","Man","Physician","Conservative (1867-1942)","Elected",4085
"Nova Scotia",1930-07-28,"General","17","Richmond--West Cape Breton","DOYLE, Edward Charles","Man","Carpenter","Liberal Party of Canada","Defeated",3413
"Nova Scotia",1930-07-28,"General","17","Shelburne--Yarmouth","Ralston, James Layton","Man","Barrister","Liberal Party of Canada","Elected",8173
"Nova Scotia",1930-07-28,"General","17","Shelburne--Yarmouth","WALKER, James Marvin","Man","Merchant","Conservative (1867-1942)","Defeated",6800
"Ontario",1930-07-28,"General","17","Algoma East","Nicholson, George Brecken","Man","Lumberman","Conservative (1867-1942)","Elected",7231
"Ontario",1930-07-28,"General","17","Algoma East","Bowman, Beniah","Man","Farmer","Liberal Party of Canada","Defeated",6934
"Ontario",1930-07-28,"General","17","Algoma West","Simpson, Thomas Edward","Man","Merchant","Conservative (1867-1942)","Elected",7531
"Ontario",1930-07-28,"General","17","Algoma West","WHYTALL, Albert Ernest","Man","Clerk","Liberal Party of Canada","Defeated",6108
"Ontario",1930-07-28,"General","17","Brant","Smoke, Franklin","Man","Barrister","Conservative (1867-1942)","Elected",5094
"Ontario",1930-07-28,"General","17","Brant","Harold, John","Man","Manufacturer","Liberal Party of Canada","Defeated",4372
"Ontario",1930-07-28,"General","17","Brantford City","Ryerson, Robert Edwy","Man","Merchant","Conservative (1867-1942)","Elected",9154
"Ontario",1930-07-28,"General","17","Brantford City","Macdonald, William Ross","Man","Barrister","Liberal Party of Canada","Defeated",6072
"Ontario",1930-07-28,"General","17","Bruce North","Malcolm, James","Man","Minister of Trade and Commerce","Liberal Party of Canada","Elected",5620
"Ontario",1930-07-28,"General","17","Bruce North","MITCHELL, William","Man","President of Circle Bar Knitting Co.","Conservative (1867-1942)","Defeated",5543
"Ontario",1930-07-28,"General","17","Bruce South","Hall, Walter Allan","Man","Physician","Liberal Party of Canada","Elected",5738
"Ontario",1930-07-28,"General","17","Bruce South","MOFFAT, Foster Graham","Man","Farmer","Conservative (1867-1942)","Defeated",4837
"Ontario",1930-07-28,"General","17","Carleton","Garland, William Foster","Man","Druggist","Conservative (1867-1942)","Elected",7317
"Ontario",1930-07-28,"General","17","Carleton","CUMMINGS, Mortimer Newton","Man","Manufacturer","Liberal Party of Canada","Defeated",7027
"Ontario",1930-07-28,"General","17","Carleton","MORRIS, Robert Ormond","Man","Merchant","Independent Conservative","Defeated",2369
"Ontario",1930-07-28,"General","17","Dufferin--Simcoe","Rowe, William Earl","Man","Farmer","Conservative (1867-1942)","Elected",9369
"Ontario",1930-07-28,"General","17","Dufferin--Simcoe","Case, Wilfrid Garfield","Man","Insurance manager","Liberal Party of Canada","Defeated",4388
"Ontario",1930-07-28,"General","17","Durham","Bowen, Fred Wellington","Man","Farmer","Conservative (1867-1942)","Elected",6827
"Ontario",1930-07-28,"General","17","Durham","HOLMAN, Montague John","Man",NA,"Liberal Party of Canada","Defeated",5221
"Ontario",1930-07-28,"General","17","Elgin West","Hepburn, Mitchell Frederick","Man","Farmer","Liberal Party of Canada","Elected",10020
"Ontario",1930-07-28,"General","17","Elgin West","DOWLER, Jonathan","Man","Retired merchant","Conservative (1867-1942)","Defeated",8583
"Ontario",1930-07-28,"General","17","Essex East","Morand, Raymond Ducharme","Man","Physician","Conservative (1867-1942)","Elected",9243
"Ontario",1930-07-28,"General","17","Essex East","Odette, Edmond George","Man","Manufacturer","Liberal Party of Canada","Defeated",7133
"Ontario",1930-07-28,"General","17","Essex South","Gott, Eccles James","Man","Real estate broker","Conservative (1867-1942)","Elected",8261
"Ontario",1930-07-28,"General","17","Essex South","MONTGOMERY, John Clarence","Man","Insurance salesman","Liberal Party of Canada","Defeated",6281
"Ontario",1930-07-28,"General","17","Essex West","Robinson, Sidney Cecil","Man","Gentleman","Conservative (1867-1942)","Elected",17150
"Ontario",1930-07-28,"General","17","Essex West","KENNEDY, Glencora","Woman",NA,"Liberal Party of Canada","Defeated",10690
"Ontario",1930-07-28,"General","17","Fort William","Manion, Robert James","Man","Physician","Conservative (1867-1942)","Elected",6939
"Ontario",1930-07-28,"General","17","Fort William","WILSON, Charles White","Man","Merchant","Liberal Party of Canada","Defeated",3262
"Ontario",1930-07-28,"General","17","Fort William","SMITH, Albert Edward","Man","Secretary","Independent","Defeated",594
"Ontario",1930-07-28,"General","17","Frontenac--Addington","Spankie, William","Man","Physician","Conservative (1867-1942)","Elected",7432
"Ontario",1930-07-28,"General","17","Frontenac--Addington","STINCHCOMBE, Samuel Dudley","Man","Farmer","Liberal Party of Canada","Defeated",4061
"Ontario",1930-07-28,"General","17","Glengarry","McGillis, Angus","Man","Farmer","Conservative (1867-1942)","Elected",5059
"Ontario",1930-07-28,"General","17","Glengarry","HUOT, Joseph A.C.","Man",NA,"Liberal Party of Canada","Defeated",3830
"Ontario",1930-07-28,"General","17","Grenville--Dundas","Casselman, Arza Clair","Man","Lawyer","Conservative (1867-1942)","Elected",9498
"Ontario",1930-07-28,"General","17","Grenville--Dundas","TAUGHER, William John","Man","Physician","Liberal Party of Canada","Defeated",5078
"Ontario",1930-07-28,"General","17","Grey North","Porteous, Victor Clarence","Man","Farmer","Conservative (1867-1942)","Elected",7617
"Ontario",1930-07-28,"General","17","Grey North","Telford, William Pattison","Man","Barrister","Liberal Party of Canada","Defeated",7430
"Ontario",1930-07-28,"General","17","Grey Southeast","Macphail, Agnes Campbell","Woman","Schoolteacher and farmer","Progressive","Elected",6619
"Ontario",1930-07-28,"General","17","Grey Southeast","CAMPBELL, Lewis G.","Man","Dentist","Liberal Party of Canada","Defeated",6376
"Ontario",1930-07-28,"General","17","Haldimand","Senn, Mark Cecil","Man","Merchant","Conservative (1867-1942)","Elected",6171
"Ontario",1930-07-28,"General","17","Haldimand","CAMELFORD, William Whyte","Man","Manufacturer","Liberal Party of Canada","Defeated",4864
"Ontario",1930-07-28,"General","17","Halton","Anderson, Robert King","Man","Physician","Conservative (1867-1942)","Elected",6976
"Ontario",1930-07-28,"General","17","Halton","WALDBROOK, James","Man","Farmer","Progressive","Defeated",5806
"Ontario",1930-07-28,"General","17","Hamilton East","Rennie, George Septimus","Man","Physician","Conservative (1867-1942)","Elected",12893
"Ontario",1930-07-28,"General","17","Hamilton East","TRELEAVEN, Freeman Ferrier","Man","Barrister","Liberal Party of Canada","Defeated",8142
"Ontario",1930-07-28,"General","17","Hamilton East","COHEN, Saul","Man","Steelworker","Communist Party of Canada","Defeated",343
"Ontario",1930-07-28,"General","17","Hamilton West","Bell, Charles William","Man","Lawyer","Conservative (1867-1942)","Elected",10978
"Ontario",1930-07-28,"General","17","Hamilton West","RISELAY, Cranmer Egerton","Man","Merchant","Liberal Party of Canada","Defeated",6275
"Ontario",1930-07-28,"General","17","Hastings South","Tummon, William Ernest","Man","Contractor","Conservative (1867-1942)","Elected",10340
"Ontario",1930-07-28,"General","17","Hastings South","Hanna, Charles Edward","Man","Merchant","Liberal Party of Canada","Defeated",8143
"Ontario",1930-07-28,"General","17","Hastings--Peterborough","Embury, Alexander Thomas","Man","Physician","Conservative (1867-1942)","Elected",6993
"Ontario",1930-07-28,"General","17","Hastings--Peterborough","AYLSWORTH, Fraser","Man","Land surveyor","Liberal Party of Canada","Defeated",2999
"Ontario",1930-07-28,"General","17","Huron North","Spotton, George","Man","Businessman","Conservative (1867-1942)","Elected",6160
